step,value,wall_time
500,14.38631820678711,1729528921.8536386
1000,15.531512260437012,1729528926.0190496
1500,18.155399322509766,1729528929.5856574
2000,17.259262084960938,1729528933.891709
2500,20.616987228393555,1729528937.5613852
3000,21.129169464111328,1729528940.590908
3500,26.8909854888916,1729528943.9015322
4000,27.29960060119629,1729528946.9517553
4500,32.7950325012207,1729528949.8917353
5000,33.8713493347168,1729528953.7184205
5500,33.8713493347168,1729528956.8081589
6000,39.00413131713867,1729528960.0783994
6500,39.18754577636719,1729528962.9998322
7000,42.71070861816406,1729528966.253078
7500,43.02751159667969,1729528969.7735493
8000,45.262489318847656,1729528973.2019455
8500,45.262489318847656,1729528976.379874
9000,48.52677917480469,1729528979.536948
9500,50.492088317871094,1729528982.6447785
10000,50.492088317871094,1729528985.6542244
10500,50.492088317871094,1729528988.621534
11000,50.492088317871094,1729528991.4967418
11500,61.32415771484375,1729528994.589944
12000,61.32415771484375,1729528997.6499958
12500,65.27852630615234,1729529000.7208416
13000,65.27852630615234,1729529003.8239205
13500,66.90650939941406,1729529007.056721
14000,68.16088104248047,1729529010.2378259
14500,69.72752380371094,1729529013.3629699
15000,69.72752380371094,1729529016.2245817
15500,69.72752380371094,1729529019.2399457
16000,76.25016784667969,1729529022.1866453
16500,76.35841369628906,1729529025.5550454
17000,76.27843475341797,1729529028.8754816
17500,76.76874542236328,1729529032.1137996
18000,76.76874542236328,1729529035.3340733
18500,79.05313873291016,1729529038.5274115
19000,79.05313873291016,1729529041.4787886
19500,79.05313873291016,1729529044.381337
20000,79.05313873291016,1729529047.3414147
20500,87.26930236816406,1729529050.4725785
21000,88.4169921875,1729529053.654237
21500,88.4169921875,1729529056.5501196
22000,91.8311538696289,1729529059.504433
22500,91.8311538696289,1729529062.4520113
23000,94.87625885009766,1729529065.3651552
23500,94.87625885009766,1729529068.318672
24000,94.87625885009766,1729529071.1484883
24500,99.05670928955078,1729529074.3217025
25000,99.05670928955078,1729529077.2807257
25500,101.93928527832031,1729529080.4820905
26000,101.93928527832031,1729529083.45123
26500,105.30136108398438,1729529086.63873
27000,106.1080551147461,1729529089.7638402
27500,106.86808776855469,1729529092.9092045
28000,106.86808776855469,1729529095.9490237
28500,109.83232879638672,1729529099.106109
29000,110.63544464111328,1729529102.4815617
29500,110.63544464111328,1729529106.126409
30000,110.63544464111328,1729529109.4991553
30500,114.53813171386719,1729529112.7806892
31000,115.2755355834961,1729529115.9152863
31500,115.93780517578125,1729529119.1997516
32000,116.6578598022461,1729529122.3188367
32500,117.3646240234375,1729529125.5413492
33000,117.3646240234375,1729529128.5590749
33500,117.3646240234375,1729529131.4389086
34000,117.3646240234375,1729529134.3577225
34500,117.3646240234375,1729529137.268645
35000,125.43863677978516,1729529140.311702
35500,125.43863677978516,1729529143.2924807
36000,127.7017593383789,1729529146.354467
36500,127.7017593383789,1729529149.35763
37000,127.7017593383789,1729529152.5147753
37500,127.7017593383789,1729529156.1825764
38000,127.7017593383789,1729529159.0972614
38500,135.29151916503906,1729529162.4315267
39000,135.29151916503906,1729529165.813167
39500,137.3572998046875,1729529168.9323158
40000,137.3572998046875,1729529171.9861484
40500,137.3572998046875,1729529174.9389296
41000,137.3572998046875,1729529177.8143513
41500,137.3572998046875,1729529180.6985855
42000,137.3572998046875,1729529183.598772
42500,137.3572998046875,1729529186.4734795
43000,147.46461486816406,1729529189.5921445
43500,147.46461486816406,1729529192.4354699
44000,149.5489044189453,1729529195.6149607
44500,149.5489044189453,1729529198.5836096
45000,152.78341674804688,1729529201.6939821
45500,152.78341674804688,1729529204.7438424
46000,156.1253204345703,1729529207.8516254
46500,156.1253204345703,1729529210.889071
47000,156.1253204345703,1729529213.9428058
47500,156.1253204345703,1729529216.9001937
48000,156.1253204345703,1729529219.8732867
48500,156.1253204345703,1729529222.8050308
49000,165.87445068359375,1729529225.960982
49500,165.87445068359375,1729529228.9919722
50000,165.87445068359375,1729529232.0151045
50500,170.5151824951172,1729529235.2927253
51000,172.08651733398438,1729529238.4627228
51500,172.08651733398438,1729529241.6065817
52000,172.08651733398438,1729529244.6761453
52500,176.79013061523438,1729529247.9205232
53000,178.14279174804688,1729529251.0334096
53500,178.14279174804688,1729529254.15486
54000,182.42449951171875,1729529257.2952332
54500,182.42449951171875,1729529260.4209826
55000,184.95718383789062,1729529263.6784158
55500,184.95718383789062,1729529266.7314396
56000,184.95718383789062,1729529269.779708
56500,184.95718383789062,1729529272.8576643
57000,184.95718383789062,1729529275.8576424
57500,184.95718383789062,1729529278.8163836
58000,194.23390197753906,1729529281.971817
58500,196.6937713623047,1729529285.2885125
59000,196.6937713623047,1729529288.354992
59500,196.6937713623047,1729529291.226446
60000,196.6937713623047,1729529294.0787535
60500,196.6937713623047,1729529296.919717
61000,196.6937713623047,1729529299.7324047
61500,196.6937713623047,1729529302.580683
62000,196.6937713623047,1729529305.4858785
62500,196.6937713623047,1729529308.3256392
63000,196.6937713623047,1729529311.141535
63500,213.24417114257812,1729529314.2458665
64000,213.24417114257812,1729529317.4543328
64500,216.0006561279297,1729529320.7095425
65000,216.0006561279297,1729529323.7991674
65500,218.68272399902344,1729529327.0200493
66000,218.68272399902344,1729529329.9300501
66500,218.68272399902344,1729529332.8368442
67000,218.68272399902344,1729529335.7351532
67500,224.8069305419922,1729529338.9706924
68000,227.27737426757812,1729529342.201187
68500,227.27737426757812,1729529345.3908327
69000,227.27737426757812,1729529348.5044234
69500,231.50857543945312,1729529351.814602
70000,231.50857543945312,1729529354.9912262
70500,235.56857299804688,1729529358.2453089
71000,235.56857299804688,1729529361.310028
71500,235.56857299804688,1729529364.2682097
72000,235.56857299804688,1729529367.2149496
72500,235.56857299804688,1729529370.1678817
73000,235.56857299804688,1729529373.20062
73500,235.56857299804688,1729529376.1797912
74000,235.56857299804688,1729529379.135563
74500,235.56857299804688,1729529382.108622
75000,235.56857299804688,1729529385.0370958
75500,235.56857299804688,1729529387.9646668
76000,235.56857299804688,1729529390.880644
76500,235.56857299804688,1729529393.8350735
77000,235.56857299804688,1729529396.7637584
77500,235.56857299804688,1729529399.6708283
78000,258.6890869140625,1729529402.75627
78500,258.6890869140625,1729529405.7598064
79000,261.2471008300781,1729529409.2436793
79500,261.2471008300781,1729529412.159568
80000,264.1623229980469,1729529415.2950666
80500,266.18646240234375,1729529418.2219617
81000,267.4752502441406,1729529421.313732
81500,267.4752502441406,1729529424.2116365
82000,269.3885498046875,1729529427.3718934
82500,271.83184814453125,1729529430.6468456
83000,272.4358215332031,1729529433.9010603
83500,274.06829833984375,1729529437.0756772
84000,275.6445007324219,1729529440.3716466
84500,276.1246337890625,1729529443.4294794
85000,278.6325378417969,1729529446.4807544
85500,278.6325378417969,1729529449.348471
86000,281.4418640136719,1729529452.5673654
86500,281.4418640136719,1729529455.487872
87000,281.4418640136719,1729529458.3413818
87500,285.1876525878906,1729529461.5757911
88000,286.3868713378906,1729529464.788924
88500,286.3868713378906,1729529467.9588203
89000,286.3868713378906,1729529471.0625834
