step,value,wall_time
500,26.8721866607666,1729648194.3027012
1000,31.83109474182129,1729648197.4017012
1500,34.86955642700195,1729648200.521701
2000,36.344635009765625,1729648203.5207012
2500,41.65957260131836,1729648206.3977008
3000,41.65957260131836,1729648209.1617017
3500,41.65957260131836,1729648211.8497033
4000,41.65957260131836,1729648214.5347016
4500,41.65957260131836,1729648217.253701
5000,41.65957260131836,1729648219.9337022
5500,85.88702392578125,1729648223.1497009
6000,88.35371398925781,1729648225.9537005
6500,90.81856536865234,1729648228.6567008
7000,96.55589294433594,1729648231.460702
7500,96.55589294433594,1729648234.1257012
8000,97.16851806640625,1729648237.2177014
8500,83.23724365234375,1729648240.738701
9000,77.06419372558594,1729648243.9987009
9500,66.42247772216797,1729648247.8837018
10000,63.12069320678711,1729648251.163702
10500,59.25117874145508,1729648254.4787025
11000,57.27618408203125,1729648257.531702
11500,56.06979751586914,1729648260.6307013
12000,55.148929595947266,1729648263.5937026
12500,54.50569152832031,1729648266.451701
13000,54.30668258666992,1729648269.4497013
13500,53.76140594482422,1729648272.327701
14000,53.13105010986328,1729648275.175702
14500,54.11515426635742,1729648277.7717028
15000,52.985774993896484,1729648280.671701
15500,53.3854866027832,1729648283.3507016
16000,54.3294563293457,1729648285.8327026
16500,56.42927551269531,1729648288.4657013
17000,57.43675994873047,1729648291.0277011
17500,59.06821823120117,1729648293.7647026
18000,59.7115592956543,1729648296.4217021
18500,60.58063888549805,1729648298.9297018
19000,61.814388275146484,1729648301.3717015
19500,63.83935546875,1729648304.1817014
20000,64.68780517578125,1729648306.8767006
20500,65.6362533569336,1729648309.4667013
21000,65.6362533569336,1729648311.870702
21500,68.9524154663086,1729648314.651701
22000,69.04631042480469,1729648317.3287015
22500,61.74732208251953,1729648320.071701
23000,62.20545196533203,1729648322.8167045
23500,63.0136604309082,1729648325.5017018
24000,63.33113098144531,1729648328.3147008
24500,63.74929428100586,1729648330.989701
25000,63.74929428100586,1729648333.503701
25500,63.74929428100586,1729648335.9317014
26000,63.74929428100586,1729648338.3707008
26500,63.74929428100586,1729648340.8757014
27000,70.25019073486328,1729648343.6477017
27500,70.25019073486328,1729648346.2397015
28000,72.20365142822266,1729648348.9167018
28500,73.59092712402344,1729648351.5097015
29000,73.59092712402344,1729648353.9677017
29500,76.97785949707031,1729648356.6147015
30000,76.97785949707031,1729648359.0307019
30500,78.2826919555664,1729648361.571704
31000,78.2826919555664,1729648364.138702
31500,78.2826919555664,1729648366.544701
32000,78.2826919555664,1729648369.0007017
32500,78.2826919555664,1729648371.4097016
33000,78.2826919555664,1729648373.8217015
33500,78.2826919555664,1729648376.2357035
34000,78.2826919555664,1729648378.6677008
34500,78.2826919555664,1729648381.0777051
35000,78.2826919555664,1729648383.4927013
35500,78.2826919555664,1729648385.9277027
36000,78.2826919555664,1729648388.4247012
36500,78.2826919555664,1729648390.8337018
37000,78.2826919555664,1729648393.230701
37500,101.9686279296875,1729648395.8887012
38000,101.9686279296875,1729648398.3067026
38500,101.9686279296875,1729648400.7227008
39000,108.4087142944336,1729648403.253702
39500,108.4087142944336,1729648405.7667012
40000,110.99993896484375,1729648408.3487012
40500,110.99993896484375,1729648410.7627015
41000,110.99993896484375,1729648413.2217016
41500,110.99993896484375,1729648415.6857014
42000,110.99993896484375,1729648418.1187007
42500,118.7364730834961,1729648420.7107012
43000,118.7364730834961,1729648423.1687026
43500,118.7364730834961,1729648425.6377017
44000,118.7364730834961,1729648428.052704
44500,118.7364730834961,1729648430.4867008
45000,118.7364730834961,1729648432.907701
45500,118.7364730834961,1729648435.367701
46000,118.7364730834961,1729648437.8117008
46500,118.7364730834961,1729648440.2717016
47000,118.7364730834961,1729648442.7397013
47500,136.9552764892578,1729648445.323703
48000,136.9552764892578,1729648447.745701
48500,140.2607879638672,1729648450.4187021
49000,141.6305389404297,1729648452.9477015
49500,143.00047302246094,1729648455.4677014
50000,143.00047302246094,1729648457.939701
50500,143.00047302246094,1729648460.3307009
51000,143.00047302246094,1729648462.7497025
51500,143.00047302246094,1729648465.1547008
52000,143.00047302246094,1729648467.533701
52500,152.73622131347656,1729648470.0397017
53000,152.73622131347656,1729648472.3967013
53500,152.73622131347656,1729648474.7497013
54000,152.73622131347656,1729648477.1817017
54500,152.73622131347656,1729648479.5007017
55000,152.73622131347656,1729648481.8627014
55500,162.99234008789062,1729648484.4417012
56000,162.99234008789062,1729648486.8857012
56500,162.99234008789062,1729648489.3417022
57000,167.17796325683594,1729648491.8177018
57500,168.52117919921875,1729648494.3717015
58000,169.85626220703125,1729648496.9417012
58500,172.66908264160156,1729648499.652701
59000,174.32496643066406,1729648502.2517023
59500,174.32496643066406,1729648504.710702
60000,177.2657012939453,1729648507.4147024
60500,177.2657012939453,1729648509.920703
61000,179.4344024658203,1729648512.6097014
61500,181.8012237548828,1729648515.1817012
62000,183.49696350097656,1729648517.7517009
62500,184.90921020507812,1729648520.3327014
63000,184.90921020507812,1729648522.8307014
63500,184.90921020507812,1729648525.3247008
64000,189.84555053710938,1729648527.9577029
64500,189.84555053710938,1729648530.4857016
65000,192.8198699951172,1729648533.0947025
65500,192.8198699951172,1729648535.5377016
66000,196.1517791748047,1729648538.1867018
66500,197.479736328125,1729648540.886701
67000,197.479736328125,1729648543.3707025
67500,200.72520446777344,1729648546.4307013
68000,200.84461975097656,1729648549.0837016
68500,203.0706787109375,1729648551.6867013
69000,203.0706787109375,1729648554.1637008
69500,203.0706787109375,1729648556.670704
70000,203.0706787109375,1729648559.1357021
70500,203.0706787109375,1729648561.5937016
71000,203.0706787109375,1729648564.1407027
71500,213.5106201171875,1729648566.7447016
72000,213.5106201171875,1729648569.3487024
72500,217.02215576171875,1729648571.950703
73000,217.9648895263672,1729648574.525701
73500,218.1309814453125,1729648577.2137034
74000,220.6831817626953,1729648579.8417075
74500,221.85577392578125,1729648582.4007018
75000,223.04873657226562,1729648585.1527028
75500,223.6178436279297,1729648587.9877007
76000,224.66029357910156,1729648590.7407014
76500,224.66029357910156,1729648593.2447011
77000,226.87782287597656,1729648595.8637013
77500,229.10317993164062,1729648598.4417012
78000,229.10317993164062,1729648600.9277015
78500,229.10317993164062,1729648603.4257011
79000,233.43695068359375,1729648606.0237014
79500,233.43695068359375,1729648608.515701
80000,233.43695068359375,1729648611.0097015
80500,233.43695068359375,1729648613.4987009
81000,233.43695068359375,1729648616.1117024
81500,241.3079071044922,1729648618.8477008
82000,241.3079071044922,1729648621.411702
82500,244.5852508544922,1729648624.1567008
83000,245.82933044433594,1729648627.0087032
83500,247.19422912597656,1729648629.771702
84000,248.2545166015625,1729648632.6877024
84500,248.2545166015625,1729648635.289703
85000,250.3008575439453,1729648638.0587008
85500,251.64144897460938,1729648640.7797022
86000,253.85557556152344,1729648643.5567014
86500,253.85557556152344,1729648646.0917015
87000,253.85557556152344,1729648648.6777031
87500,257.1651306152344,1729648651.4277022
88000,258.4645080566406,1729648654.1617045
88500,260.1913757324219,1729648657.1097028
89000,261.1601867675781,1729648659.9057014
89500,262.0779113769531,1729648662.8087025
90000,262.0779113769531,1729648665.429702
90500,265.5101013183594,1729648668.4627013
91000,266.788330078125,1729648671.8017013
91500,268.3981018066406,1729648674.5377018
92000,265.7660217285156,1729648677.6887014
92500,263.4609375,1729648680.7477024
93000,262.9358215332031,1729648684.544701
93500,262.9358215332031,1729648687.1307013
94000,264.039794921875,1729648689.9267032
94500,260.614990234375,1729648692.927701
95000,256.0252685546875,1729648695.804701
95500,253.96299743652344,1729648698.767702
96000,252.9830780029297,1729648701.4527018
96500,239.5972900390625,1729648704.2657022
97000,236.37496948242188,1729648706.9037025
97500,212.43197631835938,1729648709.5567017
98000,207.12644958496094,1729648712.1307166
98500,205.94146728515625,1729648714.7007022
99000,205.94146728515625,1729648717.157701
99500,205.94146728515625,1729648719.6127012
100000,205.94146728515625,1729648722.0347009
100500,205.94146728515625,1729648724.5327024
101000,206.83596801757812,1729648727.0787017
101500,190.16766357421875,1729648729.6107023
102000,190.16766357421875,1729648732.0097024
102500,190.16766357421875,1729648734.4067013
103000,190.16766357421875,1729648736.8537016
103500,190.16766357421875,1729648739.2647011
104000,195.03248596191406,1729648741.8247035
104500,195.03248596191406,1729648744.2477014
105000,195.03248596191406,1729648746.6497006
105500,197.8273468017578,1729648749.1987011
106000,197.80499267578125,1729648751.738701
106500,197.80499267578125,1729648754.1997013
107000,197.80499267578125,1729648756.6157012
107500,193.520263671875,1729648759.1967006
108000,184.5879364013672,1729648761.8037014
108500,184.5879364013672,1729648764.2077007
109000,182.77813720703125,1729648766.7927015
109500,182.77813720703125,1729648769.2827015
110000,182.77813720703125,1729648771.7347014
110500,182.77813720703125,1729648774.166703
111000,182.77813720703125,1729648776.581701
111500,182.77813720703125,1729648778.993702
112000,182.77813720703125,1729648781.3967009
112500,193.60508728027344,1729648783.9597013
113000,193.71791076660156,1729648786.5017016
113500,193.71791076660156,1729648788.9577012
114000,194.56964111328125,1729648791.641702
114500,194.56964111328125,1729648794.044701
115000,194.56964111328125,1729648796.4557018
115500,196.47393798828125,1729648799.001701
116000,196.63217163085938,1729648801.5327017
116500,195.61312866210938,1729648804.2057014
117000,194.8622589111328,1729648806.7957015
117500,194.8622589111328,1729648809.2297013
118000,194.8622589111328,1729648811.652702
118500,194.8622589111328,1729648814.0727017
119000,194.8622589111328,1729648816.4787028
119500,194.8622589111328,1729648818.9537034
120000,194.8622589111328,1729648821.422701
120500,204.63966369628906,1729648824.022701
121000,204.63966369628906,1729648826.4857016
121500,206.65101623535156,1729648829.0597012
122000,206.65101623535156,1729648831.4807017
122500,201.90377807617188,1729648834.1447015
123000,200.12037658691406,1729648836.7177014
123500,199.90748596191406,1729648839.2267013
124000,198.82896423339844,1729648841.744704
124500,199.8045196533203,1729648844.2237012
125000,201.0970001220703,1729648846.814702
125500,189.71368408203125,1729648849.3987026
126000,189.71368408203125,1729648851.837701
126500,187.9324188232422,1729648854.5437014
127000,187.9324188232422,1729648856.9737017
127500,190.71871948242188,1729648859.6607015
128000,185.77076721191406,1729648862.4747043
128500,187.16868591308594,1729648865.0347009
129000,189.31661987304688,1729648867.690702
129500,189.31661987304688,1729648870.1357017
130000,190.5819091796875,1729648872.8007011
130500,191.77658081054688,1729648875.4167006
131000,191.77658081054688,1729648877.8647015
131500,191.77658081054688,1729648880.3307016
132000,191.77658081054688,1729648882.775702
132500,191.77658081054688,1729648885.2057009
133000,191.77658081054688,1729648887.715701
133500,201.38272094726562,1729648890.5227013
134000,202.7209014892578,1729648893.160703
134500,201.8210906982422,1729648895.7727013
135000,200.82102966308594,1729648898.352701
135500,200.82102966308594,1729648900.768701
136000,200.82102966308594,1729648903.2627017
136500,200.82102966308594,1729648905.771701
137000,200.82102966308594,1729648908.2367015
137500,200.82102966308594,1729648910.6847034
138000,200.82102966308594,1729648913.163701
138500,200.82102966308594,1729648915.6137016
139000,200.82102966308594,1729648918.0377011
139500,200.82102966308594,1729648920.4607012
140000,213.47421264648438,1729648923.1167011
