step,value,wall_time
500,45.099998474121094,1729528921.8535287
1000,47.75,1729528926.0189323
1500,55.79999923706055,1729528929.5855367
2000,53.30555725097656,1729528933.8915944
2500,63.56410217285156,1729528937.5612528
3000,65.05000305175781,1729528940.5907927
3500,82.38095092773438,1729528943.9014194
4000,83.46511840820312,1729528946.9516373
4500,99.79545593261719,1729528949.8916237
5000,102.2978744506836,1729528953.7183223
5500,102.2978744506836,1729528956.808042
6000,116.1568603515625,1729528960.0782835
6500,116.32691955566406,1729528962.9997277
7000,126.10909271240234,1729528966.2529757
7500,127.0,1729528969.7734392
8000,133.57627868652344,1729528973.2018297
8500,133.57627868652344,1729528976.3797817
9000,143.3114776611328,1729528979.5368302
9500,149.11289978027344,1729528982.644566
10000,149.11289978027344,1729528985.6540246
10500,149.11289978027344,1729528988.6214395
11000,149.11289978027344,1729528991.4966335
11500,181.04762268066406,1729528994.5898383
12000,181.04762268066406,1729528997.6499097
12500,193.84375,1729529000.7207212
13000,193.84375,1729529003.8238075
13500,199.09091186523438,1729529007.056581
14000,203.0,1729529010.2377083
14500,207.6086883544922,1729529013.362829
15000,207.6086883544922,1729529016.2244732
15500,207.6086883544922,1729529019.2398503
16000,227.5142822265625,1729529022.1865268
16500,228.43055725097656,1729529025.5549445
17000,228.1081085205078,1729529028.8753886
17500,229.3947296142578,1729529032.1136842
18000,229.3947296142578,1729529035.3339524
18500,236.88311767578125,1729529038.5273073
19000,236.88311767578125,1729529041.478681
19500,236.88311767578125,1729529044.381224
20000,236.88311767578125,1729529047.3413138
20500,261.6538391113281,1729529050.4724607
21000,264.83544921875,1729529053.6541183
21500,264.83544921875,1729529056.5500274
22000,274.51251220703125,1729529059.5042965
22500,274.51251220703125,1729529062.4518964
23000,283.1111145019531,1729529065.3650477
23500,283.1111145019531,1729529068.3185487
24000,283.1111145019531,1729529071.1483893
24500,294.8292541503906,1729529074.3215766
25000,294.8292541503906,1729529077.2806344
25500,302.9277038574219,1729529080.4819837
26000,302.9277038574219,1729529083.4510922
26500,312.4285583496094,1729529086.6386209
27000,314.8470458984375,1729529089.763728
27500,317.18603515625,1729529092.9091043
28000,317.18603515625,1729529095.948915
28500,326.1494140625,1729529099.1059918
29000,328.2840881347656,1729529102.4814608
29500,328.2840881347656,1729529106.126291
30000,328.2840881347656,1729529109.4990456
30500,340.10113525390625,1729529112.7805665
31000,342.1000061035156,1729529115.9151967
31500,344.032958984375,1729529119.199663
32000,345.90216064453125,1729529122.3187122
32500,347.7742004394531,1729529125.5412061
33000,347.7742004394531,1729529128.5589643
33500,347.7742004394531,1729529131.4387958
34000,347.7742004394531,1729529134.3576095
34500,347.7742004394531,1729529137.2685463
35000,371.04254150390625,1729529140.3116002
35500,371.04254150390625,1729529143.2923665
36000,377.3263244628906,1729529146.3543575
36500,377.3263244628906,1729529149.3574996
37000,377.3263244628906,1729529152.514643
37500,377.3263244628906,1729529156.1824553
38000,377.3263244628906,1729529159.0971491
38500,399.8020935058594,1729529162.43141
39000,399.8020935058594,1729529165.8130488
39500,405.64947509765625,1729529168.9321907
40000,405.64947509765625,1729529171.9860415
40500,405.64947509765625,1729529174.938827
41000,405.64947509765625,1729529177.8142214
41500,405.64947509765625,1729529180.6984537
42000,405.64947509765625,1729529183.5986576
42500,405.64947509765625,1729529186.4733846
43000,434.9285583496094,1729529189.592045
43500,434.9285583496094,1729529192.4353063
44000,440.5050354003906,1729529195.6148434
44500,440.5050354003906,1729529198.5835083
45000,449.8699951171875,1729529201.6938686
45500,449.8699951171875,1729529204.7437418
46000,459.5,1729529207.8515046
46500,459.5,1729529210.8889396
47000,459.5,1729529213.942695
47500,459.5,1729529216.9001052
48000,459.5,1729529219.8731778
48500,459.5,1729529222.8048992
49000,487.7200012207031,1729529225.960876
49500,487.7200012207031,1729529228.9918635
50000,487.7200012207031,1729529232.0149772
50500,501.4599914550781,1729529235.292608
51000,506.04998779296875,1729529238.4626067
51500,506.04998779296875,1729529241.6064682
52000,506.04998779296875,1729529244.676033
52500,519.780029296875,1729529247.9204237
53000,523.8099975585938,1729529251.0332925
53500,523.8099975585938,1729529254.1547549
54000,536.4500122070312,1729529257.2951477
54500,536.4500122070312,1729529260.4208562
55000,543.8800048828125,1729529263.6783175
55500,543.8800048828125,1729529266.731342
56000,543.8800048828125,1729529269.7796152
56500,543.8800048828125,1729529272.8575454
57000,543.8800048828125,1729529275.8575194
57500,543.8800048828125,1729529278.8162513
58000,571.5399780273438,1729529281.9716897
58500,579.0399780273438,1729529285.288382
59000,579.0399780273438,1729529288.3548615
59500,579.0399780273438,1729529291.2263358
60000,579.0399780273438,1729529294.078631
60500,579.0399780273438,1729529296.919632
61000,579.0399780273438,1729529299.7322552
61500,579.0399780273438,1729529302.5805557
62000,579.0399780273438,1729529305.48578
62500,579.0399780273438,1729529308.32553
63000,579.0399780273438,1729529311.1414173
63500,628.2100219726562,1729529314.2457337
64000,628.2100219726562,1729529317.4542038
64500,636.2100219726562,1729529320.7094436
65000,636.2100219726562,1729529323.799075
65500,644.760009765625,1729529327.019961
66000,644.760009765625,1729529329.9299612
66500,644.760009765625,1729529332.836726
67000,644.760009765625,1729529335.7350442
67500,663.8800048828125,1729529338.9705877
68000,671.489990234375,1729529342.20108
68500,671.489990234375,1729529345.390729
69000,671.489990234375,1729529348.504327
69500,684.25,1729529351.814483
70000,684.25,1729529354.991133
70500,696.5900268554688,1729529358.2451952
71000,696.5900268554688,1729529361.3099456
71500,696.5900268554688,1729529364.2681115
72000,696.5900268554688,1729529367.2148347
72500,696.5900268554688,1729529370.1677725
73000,696.5900268554688,1729529373.2005217
73500,696.5900268554688,1729529376.179712
74000,696.5900268554688,1729529379.135449
74500,696.5900268554688,1729529382.1085308
75000,696.5900268554688,1729529385.0370007
75500,696.5900268554688,1729529387.9645505
76000,696.5900268554688,1729529390.8805299
76500,696.5900268554688,1729529393.8349688
77000,696.5900268554688,1729529396.7636614
77500,696.5900268554688,1729529399.6707284
78000,767.5700073242188,1729529402.7561579
78500,767.5700073242188,1729529405.759683
79000,776.489990234375,1729529409.2435257
79500,776.489990234375,1729529412.1594682
80000,786.6199951171875,1729529415.2949688
80500,793.3599853515625,1729529418.2218409
81000,797.3599853515625,1729529421.3136094
81500,797.3599853515625,1729529424.2115254
82000,803.1699829101562,1729529427.3717818
82500,810.5700073242188,1729529430.6467159
83000,812.27001953125,1729529433.9009326
83500,817.3099975585938,1729529437.0755427
84000,821.8900146484375,1729529440.3715343
84500,823.1799926757812,1729529443.4293377
85000,831.239990234375,1729529446.4806418
85500,831.239990234375,1729529449.3483655
86000,839.9400024414062,1729529452.5672445
86500,839.9400024414062,1729529455.4877682
87000,839.9400024414062,1729529458.3412616
87500,852.4400024414062,1729529461.5756876
88000,856.2000122070312,1729529464.7887619
88500,856.2000122070312,1729529467.9587123
89000,856.2000122070312,1729529471.062478
89500,872.9199829101562,1729529474.1648242
90000,872.9199829101562,1729529477.0788047
90500,872.9199829101562,1729529479.8891327
91000,872.9199829101562,1729529482.677417
91500,872.9199829101562,1729529485.474677
92000,872.9199829101562,1729529488.2474911
92500,872.9199829101562,1729529491.06066
93000,872.9199829101562,1729529493.9407241
93500,872.9199829101562,1729529496.7779872
94000,872.9199829101562,1729529499.6349413
94500,872.9199829101562,1729529502.519753
95000,924.4299926757812,1729529505.4702213
95500,928.3400268554688,1729529508.5163379
96000,927.9299926757812,1729529511.6408224
