[-0.13939038  0.13836566 -1.4625281  -2.6372056   2.6949286  -0.16020066]
[-1.6548402   0.1497879  -1.85138    -2.0347562   2.3519738  -0.59864604]
[ 0.8159909   1.6008145   0.00902075 -0.88663465  1.696485   -3.0566108 ]
[-1.3261204 -0.6999851 -1.9245992 -1.3877853  1.4994556 -0.3077158]
[-0.6308527   0.23983753 -3.1030161   0.39645955  0.10217583  1.1622893 ]
[-1.3749249  2.068125  -1.5370523  2.2871027  1.3151344 -2.5549529]
[-0.2613883  -0.61955494 -1.2759919   0.09599359  1.6028497   0.54635215]
[-1.3021315  1.141318  -1.539803  -0.4373166  1.60158   -0.703682 ]
[-0.05835968 -0.11146724 -0.37548336  0.6495224   3.859375   -0.9541312 ]
[-0.6989071   1.3007436   0.3520059  -1.2216113   0.93519074 -0.3905995 ]
[-0.6306754 -1.2212515  1.2604713  0.9692671  2.3515143 -2.195244 ]
[-0.72291046  0.36787614  0.10220343 -0.35125244  1.6317198  -1.5484611 ]
[-0.05766824 -0.9623397  -0.95434666  0.21724012 -0.8382739  -0.6087402 ]
[-0.94907963  2.5730696   0.3382796  -0.57788056  2.1646156  -0.21662629]
[-1.6538607   1.129831   -0.91011196  0.08236278  0.3748095  -2.2680984 ]
[-0.32956278 -0.1813103  -0.2944857  -0.3178497   0.6175693  -1.3040829 ]
[ 0.07494593 -1.0253443  -1.6420225   0.0329341   0.68633914 -0.12122867]
[ 1.2083194  -1.0767391  -0.19667912 -0.8705056   0.9732696  -0.22864613]
[-1.1354041  -0.19053972 -1.1544069  -0.8759962   2.1669145  -2.420471  ]
[ 0.8416046   1.5134027  -1.3397584  -0.70484257  1.512753   -0.32799965]
"[-1.0780480e+00  8.4298849e-04 -1.7982889e+00 -1.0533317e+00
  1.3786795e+00 -9.7790140e-01]"
[-1.6169559   0.18479344 -4.9117537   0.9686652   0.7142787   0.14648512]
[ 1.4358333   1.5924407  -2.4844537  -0.01086074  1.7866427   1.1154342 ]
[ 1.0777732   1.5165873   0.1845926   0.05497766  1.6060592  -0.02044289]
[-0.22424448 -0.32599288 -3.867691   -0.8578278   3.202904   -0.7778256 ]
[-0.82037795  1.2307909  -2.1401238  -1.7753756   0.7808536  -0.6016768 ]
[-0.08174384  3.6213357  -0.49290037 -0.53601     2.9348938  -0.5626831 ]
[ 0.09139347  0.52241373 -1.2143495  -1.6288047   2.8802216  -1.0104557 ]
[ 1.2343466  -0.6202461  -1.8529762   0.3756835   3.410619    0.27575895]
[ 0.5270513  -0.68966866 -1.9049762   0.16227186  2.4418762   1.0583173 ]
[-0.14175701 -1.0198623  -0.71010524  0.03359663  2.8255413  -2.7514853 ]
[ 1.7563305  -1.1052215  -3.0016286  -0.42968383  3.4783454  -0.3572101 ]
[-0.49416745  1.4209884  -1.9099996  -1.3608484   1.6727514   1.6950402 ]
[ 3.5677428   1.1036332  -0.07505989 -0.3222525   2.9187286  -1.7877289 ]
[ 1.8495005  -1.6463423  -0.87227917 -1.9200313   2.3070703  -0.9046073 ]
[ 0.07079566  2.4290824  -1.0840547  -0.99088234  2.6279805   0.8197313 ]
[ 3.2365103  -0.7887354  -3.1261091  -1.1088058   2.3835213   0.01464366]
[-0.09892976  0.51194465 -0.8610041  -2.422268    1.9328756  -1.6827282 ]
[-0.4898355  -0.94177705 -1.1179094  -0.94292116  0.25746846 -0.8733735 ]
[ 1.8278004 -0.0086745 -1.1216036 -1.7495803  2.5817595 -1.5206953]
[ 0.2865603  -0.32658565 -1.2581483  -0.6609306   1.5607917  -1.0835207 ]
[ 0.07148516  1.4410183  -2.2041273  -0.40124202  0.97933996  0.31668156]
[ 0.40050316  0.8559395  -1.8011961  -1.6672783   1.7955359   0.654908  ]
[ 0.08407664 -0.8135435  -0.6779851  -1.9165807   2.9841385   1.1905723 ]
[-0.30783045 -1.3007281  -2.3696315   0.7240137   0.35505736  0.24442337]
[-0.17797661 -0.85952204 -2.0588717  -2.8333619   3.9807098   0.37769338]
[-0.40813065  0.10942905 -1.4680864   0.10248595  2.4441245  -1.778713  ]
[ 2.8923657  -0.08028992 -0.6723865  -2.906734    2.3834016  -0.46444404]
[-0.15792823 -0.44622773 -2.3916054  -1.9014349   3.1659713   1.1893626 ]
[ 2.9087443  -0.17650044 -0.05814469  0.04938406  1.3457148  -0.5799775 ]
[ 0.04846692 -0.01825333 -1.2558792  -1.7558119   2.444255    0.54084957]
[ 3.8234437  -0.9267012   1.8874551  -1.6334972   2.601057   -0.44430935]
[ 3.5634995  -0.11773717 -1.6893828  -1.3975286   2.1190534  -3.0858479 ]
[ 2.9841704  -0.7654344  -0.5971935  -0.4542837   3.7863224   0.29083467]
[ 2.2313678  -0.68471503 -2.2246733  -0.7514944   2.6969397  -1.2381692 ]
[ 0.5756053  2.5483608 -1.2754494 -0.7406545  2.549064  -1.8740276]
[-0.38899088  2.8050818  -1.763227    0.67454976  1.6923214  -2.1414018 ]
[ 1.8473465  -0.29569924 -0.1678983  -0.30760187  2.9683223   0.11602879]
[ 3.4924328  -0.86618245 -2.0276976  -0.00598449  3.9566977  -1.5105612 ]
[-0.11429501  0.63354325  1.1031482  -2.4030297   3.3034785  -0.6669038 ]
[ 0.05871058  2.749095    0.02547377 -2.00837     2.5964198  -1.2985394 ]
[-0.13981533  1.4446409  -0.9997579  -1.5025094   3.0322492  -2.4076812 ]
[ 1.799209   -0.44260156 -0.85974425  0.7050828   3.9352598  -1.040307  ]
[ 4.181161   -0.03565407 -0.74302167 -0.8002635   1.6259167  -2.023237  ]
[ 2.597589  -0.3187194 -0.1834091 -0.632183   2.917722  -1.8671634]
[ 2.691634   -0.35804832  0.01098311 -3.1723697   1.3896933  -0.27558708]
[ 0.00624371  1.9162675  -0.40919214 -0.91815245  2.786983    0.6328472 ]
[ 2.951999    0.33742398  1.096696   -0.41215706  3.6746984  -0.59203756]
[ 2.53671    -0.92506504 -1.035774    0.3196655   3.9156404  -1.0970962 ]
[ 1.2136866   0.01688683  1.582474   -1.6575102   3.2147112   0.8863646 ]
[ 3.0050664  -0.02012539 -0.7973423  -0.22730738  1.8858808  -0.5593644 ]
[ 2.785341   -0.7025049   2.148409   -0.298765    3.1327085  -0.69691753]
[ 4.1689334  -0.2731254  -0.03502545 -0.3228901   1.890438   -0.70552635]
[ 2.2793155  -0.02043295  0.55494124 -0.38509768  3.0748942   0.66372466]
[ 3.5944352  -0.06962979  1.625054    1.4347596   0.21111059 -1.8657609 ]
[ 3.4510055  -0.28539038  2.290557   -1.2017554   3.9160945  -0.53217566]
[ 2.4213693   2.0018349   1.0378923  -1.0583893   4.3697934  -0.40818095]
"[ 1.63084745e-01  4.27703905e+00  7.50360906e-01 -3.66827846e-03
  4.01244783e+00 -1.14661336e-01]"
"[-6.1607361e-04  2.6155825e+00 -8.3923817e-02 -2.8260255e-01
  4.5370440e+00 -1.1734498e+00]"
[-0.29216647  1.9780866   1.1395191  -0.1389992   3.9784703  -0.18483761]
[ 0.41030717  2.0845718   0.82149816  0.39005202  1.9798557  -1.0371016 ]
[ 0.02662373  1.3507601   2.467464    0.8250209   1.2220871  -1.0350325 ]
[0.00494266 3.9133074  2.1464288  4.3400345  4.179212   0.2793206 ]
[ 2.8944767  4.53299    2.9172575  2.690413   3.5677438 -1.1798818]
[ 1.0838716   1.9836417   3.9941373   2.539511    4.2325726  -0.80348897]
[-0.566255   2.9312186  3.008804   4.3900948  5.651058  -1.943757 ]
[ 1.6696637  2.2386007  3.1742465  2.5242987  2.607254  -1.6607714]
[ 1.280223   1.9792817  3.8491275  3.7978237  3.7736263 -2.1589193]
[ 1.8165829  2.7381158  3.1613073  3.4291453  3.5530803 -1.7226676]
[ 1.5118105   1.5819383   3.15291     3.372449    3.7797449  -0.86724097]
[ 2.2838833  1.6076403  4.0332217  4.4891596  2.9554803 -1.2232558]
[ 2.2222328   0.48554665  5.0551214   3.2978103   0.10510302 -0.08767378]
[3.0691326 1.175199  4.719447  2.4561784 3.4063337 0.4577759]
[ 1.730508   1.5021553  3.1130488  4.666884   3.2670383 -1.302407 ]
[ 2.3752882  2.5533757  4.4005866  3.4977357  2.8288627 -3.769135 ]
[ 4.110183   0.5681664  2.9231718  4.812573   2.2142205 -0.6519665]
[ 1.1792498  0.6463902  3.8920493  3.7401419  2.5101323 -1.2453178]
[ 3.2067842  0.8427412  3.4618475  3.7964737  4.3957486 -1.8387916]
[ 3.4398472   0.56502974  3.7227366   3.4437265   3.4851782  -2.6316    ]
[ 2.798428    0.20270771  2.0076199   5.00047     3.1083295  -2.226828  ]
[ 3.3754299   1.6076226   2.7954388   2.760128    3.1340363  -0.40399647]
[ 4.558097   0.5247981  5.035733   3.6017025  4.5634933 -2.293902 ]
[2.7727716  0.98245776 2.7909915  3.2993345  4.17093    0.7060693 ]
[ 2.210381   2.7908607  1.9765112  5.1571255  3.6720006 -1.7211734]
[ 2.8662322  1.6456228  2.9379556  3.5079021  2.2310202 -1.4374733]
[ 1.5830516  3.3896008  3.1335242  2.450959   2.970567  -2.4973717]
[ 2.5144546   1.4402368   2.0587678   0.8865826   2.2830276  -0.14420366]
[ 3.0487418  0.6459447  2.4269228  2.5344303  4.0783606 -4.2776003]
[ 1.9511559  2.1628635  2.629125   1.8211876  5.134256  -1.6962454]
[ 2.78559    1.7864798  2.124074   0.5909841  1.9369756 -1.3144268]
[-0.05301595  2.6434264   1.4618112   4.3364      1.9019766  -1.949458  ]
[ 3.4955254   0.32916164  0.21531665  3.5270562   1.6642755  -3.213922  ]
[-0.32984567  0.90778035  1.1103604   1.8250399   4.8907695  -2.740149  ]
[ 3.2752318   2.6076334   1.6934451   4.336995    0.70882654 -1.1698053 ]
[ 3.1576319 -0.2078898  3.3992696  2.360393   2.101282  -2.9097857]
[ 1.9368577  1.3046569  4.745474   3.3878434  1.9853325 -1.2805934]
[ 2.3901563  0.3900814  1.9961464  4.310957   4.4625034 -1.6420907]
[ 1.7203609 -0.7282138  3.369826   1.0944794  1.7380097 -1.3107752]
[-0.1723007  2.513122   1.255715   3.4357429  1.4412223 -1.3693941]
[ 2.3626027  -0.09169769 -0.8550403   3.3476934   2.735072   -3.6385143 ]
[ 3.1524334  1.3044475  3.2786508  1.7799501  3.2651396 -3.6673183]
[ 2.2238479   0.31990147  1.7479827   3.3487968   2.0956628  -4.021966  ]
[ 2.1500528   0.46164793  0.69690096  2.478388    0.23692834 -3.3036134 ]
[ 2.191595   1.2835802  1.5510929  4.919817   2.441905  -5.372449 ]
[ 3.134851   1.168072   1.399802   3.3783565  0.6442574 -1.847106 ]
[4.0608087  0.29893988 2.719695   3.0166297  2.9534893  0.14984345]
[ 3.080938    1.2901571   2.3051214   0.88236475  0.89555585 -3.005363  ]
[ 4.4190364  0.9145521  1.8225224  1.5073875  4.2733293 -1.9509047]
[-0.21791887  0.5404031   0.948334    1.9580882   1.1957473  -0.8770458 ]
[ 3.5085707  -0.21986526  2.169768    3.0398958   2.3795395  -2.3750534 ]
[ 3.2825623   0.92717236  2.949672    1.5069457  -1.7481207  -2.22038   ]
[ 3.366064    2.1374521   1.2522559   3.7194195  -0.05807507 -0.41613615]
[ 1.9324491   1.7454283   2.013759    0.59975    -0.59923327 -2.046612  ]
[ 1.953421   2.667472   1.9313669  1.3463694  2.5858345 -1.3929565]
[ 2.912281    1.4061899   1.2475162   1.9372083  -0.19817805 -1.4548991 ]
[ 2.6153712  1.6702194  1.1758285  2.6982167  2.5089526 -0.7312199]
[ 2.4112453  2.0868156  4.845362   3.0338013  3.6200182 -2.522313 ]
[ 3.323644   1.3027658  2.6586645  2.2894335  0.2830987 -3.8044653]
[ 3.7792659  0.6029807  3.4712508  3.2017803  1.3169308 -3.7894967]
[ 2.6188579   1.5308504   3.1728466   0.8133267   3.1632395  -0.71179944]
[ 4.1778426   0.24478711  2.1575215   1.61278     1.5080388  -2.7553582 ]
[ 2.7388346   0.5675473   1.2420552   3.042884    0.10890365 -0.9847672 ]
[ 2.8127115   0.21308345  2.6850562   1.1245452   2.29954    -2.152253  ]
[ 3.1258128   0.39692807  4.3712482   3.0642803   1.7257802  -0.9341684 ]
[ 4.282691   1.4753343  4.045541   3.4912047  1.868444  -2.2898436]
[ 4.4783497   0.23436964  3.093736    1.3452077   1.2731493  -0.9308811 ]
[ 4.915558    0.21152663  1.8810937   2.5462685   3.4333746  -1.1553153 ]
[ 4.977464   0.9397608  3.3536882  4.002464   0.6928758 -1.8947498]
[ 4.5952473  1.0786158  2.9540005  4.897593   2.9484575 -0.7693508]
[ 2.5972004   0.59514177  2.2965808   1.929631    2.6116269  -2.0566092 ]
[ 2.3648238   0.84940577  2.6060972   2.7025797   0.09939826 -1.2094841 ]
[ 5.6344857   0.3844391   3.6046338   4.200698    0.40101594 -1.9571369 ]
[5.0683074  0.28139615 4.45183    3.0115182  1.593007   0.20882088]
[ 3.687751    0.27286458  1.6029439   3.2699342  -1.1895968  -0.7718934 ]
[ 3.7862954   1.3348572   4.2389555   2.0621877  -0.11535382 -0.350428  ]
[ 5.2582803 -2.1532733  2.922211   2.3625257  1.509969  -2.333027 ]
[ 5.0141788  0.6147201  2.7828996  1.9869778  0.9829212 -3.6633937]
[ 4.998169    0.65696084  1.4922085   3.5516708   2.7504807  -1.9838212 ]
[ 6.0958195   0.89857197  3.6598823   2.839956    2.7715735  -1.6962972 ]
[ 5.5538754  -2.398408    3.253808    3.7220826   0.18958104 -0.8334595 ]
[ 6.526891    0.4297855   2.9668078   4.720346    0.83010226 -2.9666922 ]
[ 4.554299  -1.6538341  2.7972353  6.633323   0.2090928 -2.6937218]
[ 5.6126223 -2.4150763  3.440376   5.7774744  1.8107601 -2.4653714]
[ 4.064851   -1.8413163   2.6585448   5.5576277   1.9330641  -0.46037716]
[ 4.459244    0.79393077  4.790597    5.0445623   3.7475476  -2.033688  ]
[ 4.410854    0.39801872  0.42583728  6.227366    1.3239877  -0.69422686]
[ 5.367464  -1.549212   3.9701402  6.391354   1.9183325 -1.9178512]
[ 6.1995254   0.6342692   3.6330776   6.2687125   0.27362984 -1.5541884 ]
[ 5.489269    0.47567493  2.6302884   7.496475    0.47789314 -0.9176108 ]
[ 3.0880108   0.8664855   3.3618      6.011859   -0.63638556 -1.9926193 ]
[ 4.4954934  1.007237   2.6049242  4.8594813  1.0908579 -1.843431 ]
[ 3.4002948   0.23639691  3.8796632   8.144512    3.4559758  -1.9666349 ]
[ 5.7187533   0.41799384  2.9183483   7.110528    0.7664257  -0.826735  ]
[ 4.586053    0.32843697  5.8672066   4.3626947   0.8559756  -1.700304  ]
[ 4.9601607  0.3546964  3.9758875  6.4619737  2.8208084 -2.738408 ]
[ 5.2202086   0.46084094  5.50385     5.3452      0.74073356 -1.331898  ]
[ 5.929443    0.31753272  2.950159    6.8672886   2.2476158  -0.99693817]
[ 6.523329   0.6956049  3.13776    5.1407804  2.0987358 -1.7790498]
[ 6.4549036  0.9017076  2.84456    6.5804925  1.4279622 -1.4256558]
[ 6.560365    0.46442533  3.2861292   6.1929727  -0.30565298 -3.1913052 ]
[ 5.8788424   0.74961054  4.112065    5.3928266   1.066264   -2.4140437 ]
[ 5.499912    0.4673978   2.0389376   5.2538304   0.9619281  -0.53395426]
[ 5.2381673   0.3871739   4.2486224   4.860052   -0.25395632 -1.5346949 ]
[ 4.697682   0.2351067  3.0117252  6.535366   1.5012877 -2.6567748]
[ 4.649565    0.29309452  2.273922    2.7014303   3.100803   -0.8665185 ]
[ 7.0481634   0.32929343  2.2391272   3.7290194   4.524194   -2.2835414 ]
[ 6.815258    0.26872286  3.1308024   5.621377    2.8181705  -2.8571362 ]
[ 5.369159    0.61332226  4.5034666   5.141576    1.7195385  -0.7468562 ]
[ 6.410733    0.82773894  4.0955443   6.1452026   3.2108839  -1.4194301 ]
[ 4.9576435  0.50947    1.8235188  5.324565   3.9485323 -3.170592 ]
[ 5.1841607  2.2870154  3.034545   5.473458   1.8109471 -3.524031 ]
[ 5.529617   0.8790222  2.052001   7.726232   2.9410763 -3.2122114]
[ 6.4124455  1.2741324  4.4644856  7.0742764  2.165821  -2.0117068]
[ 4.8227873   1.8798419   2.5052838   5.8308053   3.2201145  -0.45197928]
[ 5.2233233   0.29492593  5.1223545   5.92179     2.6144977  -3.032584  ]
[ 6.2256503  1.1108699  3.6045623  7.7614584  2.723495  -2.132032 ]
[ 6.57808     0.44897974  2.8461993   6.9439044   2.7896574  -2.9029956 ]
[ 5.385209   1.1512622  3.566259   6.8247013  1.9404156 -3.699625 ]
[ 4.94083     0.41323316  2.7564373   5.7906613   3.0417755  -1.5475157 ]
[ 5.581425   1.6083679  2.7318034  5.291599   2.505412  -2.7410586]
[ 4.985961   0.5762503  2.9272587  5.5598607  3.550966  -2.6141367]
[ 6.3949394   0.19738704  3.2700155   5.3473997   3.4789832  -2.2113423 ]
[ 6.255054    0.52121323  6.217352    6.9561324   5.710704   -3.2948549 ]
[ 7.044938   1.2140824  2.1793547  5.840043   2.5744557 -2.2357988]
[ 7.5842524  2.5705955  3.8155262  6.909633   3.291525  -2.60297  ]
[ 5.437022   0.7395248  2.487527   8.3625145  3.3663526 -3.7155452]
[ 5.9128447  0.6762405  2.627533   6.786299   3.4670262 -3.49465  ]
[ 5.8142257  1.422759   2.6287005  7.5447106  1.983127  -3.339667 ]
[ 6.079399   0.7832571  4.9895725  8.385189   4.415498  -1.9766139]
[ 5.9592323  -0.12953573  2.2001781   5.6281543   2.4545677  -2.17116   ]
[ 5.368738   0.2660626  2.3448176  7.0490885  3.8020015 -2.0580633]
[ 3.9040496  1.4135698  2.8610296  6.060381   2.9809327 -1.8377106]
[ 5.0389366   0.54809994  8.84358     9.051865    3.5374842  -1.6324549 ]
[ 4.711483    0.45842198  4.4151993   7.828404    3.2732499  -0.06995845]
[ 5.313262   0.5969249  4.5157475  8.443177   4.125252  -2.2430935]
[ 7.476569    0.911569    3.9366078   8.091214    4.693967   -0.55154026]
[ 6.440893   1.821106   5.6233215  8.687172   3.1865175 -2.4116266]
[ 5.6917777  2.0738091  5.423977   7.949752   4.235729  -1.6045325]
[ 4.785291   2.0312366  3.9654937  7.4702587  4.247879  -0.5714643]
[ 4.993573    0.45649245  4.228733    8.576538    3.4760456  -3.4829307 ]
[ 5.2269006  1.3549422  7.190257   7.879433   3.0879276 -2.1623862]
[ 5.684398   -0.48055887  3.3357844   7.3319187   4.0737305  -0.58801794]
[ 6.9297714   0.33509466  3.6217532   9.320017    3.7728     -2.6298952 ]
[ 6.40446    2.0108504  3.8903747  8.1515255  3.44259   -1.2188518]
[ 4.9286513  1.2207189  5.4022684 10.629853   3.444845  -2.2827375]
[ 5.5773964  1.3187027  4.3937197  6.69413    4.9288287 -1.3153037]
[ 6.1567755  2.4470444  2.1674004  8.814306   4.0342083 -0.8365874]
[ 4.4093084   0.68185246  4.1925044   7.574951    4.29175    -1.850306  ]
[ 4.508562   0.5045521  3.0427165  8.769163   3.183018  -2.597479 ]
[ 5.1453176  1.5157703  3.9527645 10.218021   2.8855968 -2.270508 ]
[ 4.881309    1.2215974   4.5553675   9.536362    4.316861   -0.23156568]
[5.823477   0.7429739  3.693873   7.095018   5.2896414  0.01826903]
[ 6.3102612   0.79798365  3.1010845   9.09314     2.5888314  -0.53183526]
[ 4.4259825   0.75373054  4.676626    8.65813     1.8318937  -2.1637912 ]
[ 7.3306475   0.94059527  2.2154777   7.9787874   4.2281127  -0.1769386 ]
[ 5.7962737  1.9862452  3.6363804  7.6002913  5.5128336 -1.2256491]
[ 3.3465571   3.1145544   3.4473882  10.358135    5.6988406  -0.83936775]
[ 4.831236   2.7032216  3.600151   6.9823217  4.101568  -1.3411629]
[ 4.3162537   3.8307662   4.5309234   8.030092    4.290928   -0.39957595]
[ 4.6995363  4.486911   5.2605042  6.4851103  7.447749  -2.9719517]
[ 5.1067104  6.244956   3.6738086  9.584861   3.3270056 -2.7625275]
[ 4.938351   5.9662623  5.902317   9.868175   3.9595294 -1.7957183]
[ 5.6877685  3.5429683  3.7470384  8.349843   6.8326015 -1.3655864]
[ 9.248465  5.918285  5.064574 12.279552  4.732595 -2.413227]
[ 9.094107   5.2293034  6.8514643 12.165801   5.549255  -1.793266 ]
[ 7.332966   7.926414   5.1004195 11.24598    6.5124063 -1.0661709]
[ 7.969141   8.318512   5.323247  11.218974   4.74933   -0.3107295]
[ 5.4272113  6.6843767  3.8196197 11.208008   4.228294  -1.915233 ]
[ 6.2115917   7.3636637   4.2259316  10.49266     3.0854902  -0.15990925]
[ 8.211833  12.537154   4.8698635 10.680139   4.263144  -3.5151048]
[ 6.4449835 12.022147   6.2544956 11.742742   3.987766  -1.909012 ]
[ 9.445306  10.378219   6.2126026 13.875047   2.1586733 -2.826965 ]
[ 6.9301405 11.927692   8.545938  14.604747   3.5570467 -5.4266567]
[ 9.340583  13.441317   8.253995  16.0469     1.4596092 -3.104173 ]
[ 9.088037  12.1583     6.8720093 18.466282   1.5094903 -4.8896813]
[ 8.167735   14.196302    6.305287   17.294233    0.10009712 -1.8515582 ]
[ 7.3064804  12.910807    5.2138653  19.340107   -1.0832834  -0.16151744]
[ 6.881675  16.727604   5.4411263 18.003494   1.978239  -1.4659183]
[ 6.8364286 11.59991    7.0057015 17.304518  -0.7637594 -1.0956758]
"[1.0653357e+01 1.4624350e+01 7.2074223e+00 1.8291277e+01 3.2463810e+00
 1.3123870e-02]"
[ 7.407099  12.767121   4.010839  20.424452   4.980389  -1.8030006]
[ 9.779525  13.110815   1.5927556 22.211657   3.380198  -3.2984388]
[12.2386055  8.952354   5.125586  21.052332   3.5801263 -3.8790522]
[10.777114   9.915815   7.2728047 21.87325    1.9754095 -3.6422343]
[11.392121   8.97208    4.1215973 21.503065  -1.6385211 -3.6394045]
[10.520109   9.817811   5.4349422 21.12498    0.913815  -5.0901356]
[ 9.544342   11.394734    5.203115   22.666119   -0.14511395 -7.0178137 ]
[ 9.926861  10.107528   7.5565042 23.227093  -0.521815  -4.6029015]
[ 9.6831455   9.755893    4.9746904  21.633936    0.25378394 -5.242021  ]
[12.394583   9.294007   7.319579  22.054651  -1.4936237 -3.618757 ]
[13.539579   10.365277    8.250003   22.770899   -2.2166002   0.04830843]
[12.743543   8.780319   8.1832485 23.27264   -1.7228737 -2.2401454]
[12.312269   9.7533655  8.393071  20.6848    -6.471389  -1.529216 ]
[15.650628  8.693876 10.11686  22.561329 -4.621875  2.366333]
[13.282184    7.3136606   8.016611   24.09988    -6.3312674  -0.28400612]
[13.680153    8.048109    8.60457    22.985685   -4.2611856  -0.03688192]
[12.979764   7.7675257 11.031923  23.859913  -6.336508  -1.3215141]
[14.706219    6.904931    5.632262   23.115843   -4.741062    0.28491327]
[14.532442  10.802068  10.100832  21.678194  -7.672448   1.0294008]
[12.78176    9.030105   8.473749  22.936193  -6.9158707  0.7278258]
[13.262444    8.641057    8.906747   25.428265   -7.3941407   0.98780817]
[13.490763   11.755142    7.9577317  25.878668   -6.581235   -0.38689667]
[14.1998625  7.645508   9.167098  24.668224  -4.6589336  1.8028598]
[13.2623625 10.601246   7.3933697 23.999287  -5.8803034  1.2318034]
[12.972281  11.521008   8.258578  23.119526  -5.6189694  0.720314 ]
[14.604385  11.291163   6.4498973 25.258476  -6.4755826 -1.3170134]
[12.526342   10.021661    7.551128   22.81023    -3.3897386  -0.82809085]
[14.258071   8.802968   6.10465   25.389757  -3.1162431 -0.1705606]
[13.719472   9.768841   6.923956  23.744202  -6.6452637 -2.4410973]
[12.926883   8.05019    8.628447  23.372112  -4.046088   1.8336811]
[13.976942   8.411204   7.261079  25.79977   -7.1438007  1.0780376]
[11.143119    6.641611    9.033431   24.404377   -4.6202893   0.18877529]
[12.182941   7.974668   6.949835  24.93771   -6.778023  -0.9057629]
[10.833334   6.484972   8.795019  24.58243   -8.314182  -1.2291301]
[11.183489    7.0867395   9.5876875  24.141453   -8.090022    0.23688221]
[13.23625    4.495081  10.820794  25.09237   -9.840821  -1.6057079]
[10.714409   8.998864  10.035401  25.523436  -9.6149    -1.3828496]
[ 9.047541    6.336523    8.877358   24.721195   -9.360256   -0.62696284]
[  9.865135    7.5222282   9.226509   24.482058  -11.2908535  -1.802035 ]
[ 11.012899    8.254068   11.18198    24.135862  -10.581608   -2.0533872]
[ 11.471178    9.286198   12.029236   24.92475   -10.63166     1.1651894]
[  9.218094    8.109437   10.496793   26.844149  -11.28914    -1.7801746]
[  9.430504    6.1710477  11.213015   26.817072  -12.135157   -1.6892846]
"[ 11.96942      6.9538445   11.765699    26.532288   -12.872731
  -0.66604257]"
