Episode Reward
926.2995876520872
173.80920785665512
351.5166783630848
847.3200618177652
177.20682415366173
358.15557043254375
824.597142636776
461.87107208929956
521.9860769808292
176.81668190658092
341.5521994829178
170.97118847072124
1614.5886053740978
174.44106586277485
270.2213431894779
170.96849627792835
363.1851818114519
367.6902116984129
443.5284064412117
372.91711911559105
448.280958622694
1777.2208073437214
1117.634011566639
174.9253850877285
350.93073561787605
178.51608124375343
2297.685583308339
348.49886244535446
181.51251193881035
170.97118847072124
887.2253786027431
904.3823107481003
352.2752042412758
357.47222462296486
179.97128002345562
542.3419933021069
269.2045059800148
852.9539592713118
317.0404545366764
817.6111906915903
171.74722665548325
267.33447283506393
174.9253850877285
358.2194894552231
178.06600883603096
848.5856935381889
276.2302038669586
364.16684843599796
237.66838511824608
1028.128600537777
179.29798118770123
332.6243958622217
511.2784037590027
1041.5768491476774
142.0811519920826
919.7593535631895
176.2374244183302
851.8657671362162
337.14006693661213
1198.0402401089668
407.4664546996355
264.0582277029753
129.25595092773438
947.8931060582399
177.28705295920372
441.73308899998665
1771.0643224716187
350.54281309247017
542.4862428158522
177.07906112074852
173.2338145673275
275.1146844625473
356.44134514033794
914.4759729355574
923.8171479701996
279.31206618249416
417.4055647403002
461.87107208929956
883.9824228584766
1855.6960445046425
351.71696731448174
349.8808494359255
131.83349812030792
267.62845265865326
1820.236313343048
1220.7238139659166
1515.1053288578987
1029.4034628868103
133.01301768422127
550.1211581677198
952.3965016156435
245.0321930348873
162.1593932211399
145.7275553047657
922.5597686618567
354.41964353621006
274.9562324434519
180.11844119429588
1036.090245783329
372.10855163633823
446.62964019551873
175.61162604391575
0.009793668985366821
521.9860769808292
172.8059932589531
171.36085656285286
129.88223478198051
261.82772220671177
270.4143910109997
168.803153693676
923.2367681860924
817.6111906915903
355.0288108587265
174.36301669478416
442.78041368722916
262.19271148741245
274.21098010241985
738.2104490250349
1063.438666805625
511.69035671651363
455.92387779057026
418.6134205162525
279.6673471182585
179.5187919586897
301.55559611320496
171.99678537249565
363.24497082829475
0.009793668985366821
172.47152769565582
229.85454784333706
1086.6915755569935
439.9203060269356
1479.2167092561722
266.0926549732685
251.82019248604774
172.12948741018772
259.8003129810095
128.06277295947075
172.9964143037796
365.03666196763515
1029.0134768933058
172.26494631171227
360.8191435486078
324.94175162911415
131.83349812030792
262.5468830615282
930.7779109925032
177.6190028488636
267.83211475610733
367.9802807867527
1658.9789832234383
175.48882155120373
458.88178257644176
1093.2057728022337
373.7878083586693
915.1477536410093
369.388615578413
456.24266916513443
265.30408960580826
334.7181892693043
268.8037951439619
373.7878083586693
352.80572855472565
332.71174094080925
1029.4034628868103
224.89849764108658
832.1894802749157
