  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   1   0
   1   0   0   1   0   0   0   1   1   1   0   0   1   0   1   1   0   1
   0   1   0   1   1   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   1   0   1   8  16 102 101   3   0   2   3   1   1   3   0   2
   1   3   2   2   2   2   3   3   0   0   2   0   0   0   0   3   3   2
   1   2   2   3   0   1   2   3   2   0   1   2   3   0   1   2   0   0
   1   0   1   2   2   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   2   2   0   2   2   2   1   2   2  26   4   1
  13   7   2   0  15   1   3   2   7   2   0  15   3   3  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   1   1   1   0   0   0   0   1   1   0
   1   0   0   1   1   0   0   1   1   1   0   0   1   0   1   1   0   1
   0   1   0   1   1   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   3   1   1   3   0   2
   1   3   2   2   2   2   3   0   1   0   2   0   0   0   0   2   2   2
   1   2   2   3   0   1   2   1   2   0   1   2   3   0   1   2   0   2
   1   0   1   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   0   2   0   2   2   2   1   2   2  17   4  24
  13  24   2   0  15   1   3   2   7   2   0   1   5   3  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   1   1   1   0   0   0   0   0   1   1
   0   0   0   1   1   0   0   1   1   1   0   0   1   0   1   1   0   1
   0   1   0   1   1   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   1   1   1   3   0   2
   1   3   2   2   2   2   3   2   1   0   2   0   0   0   0   3   3   2
   1   2   2   3   0   1   2   1   2   0   1   2   3   0   1   2   0   2
   1   0   1   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   0   2   0   2   2   2   1   2   2  17   4  24
  11  24   2   0  15   1   3   2   7   2   0  16   5   3  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   0   0   0   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   1   1   1
   0   0   0   1   1   0   0   1   1   1   0   0   1   0   1   1   0   1
   0   1   0   1   1   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   1   0   1   8  16 102 101   3   3   2   3   1   1   3   0   2
   1   3   2   2   2   2   3   2   1   0   2   0   0   0   0   2   2   2
   1   0   2   3   0   1   2   1   2   0   1   2   3   0   1   2   0   2
   1   0   2   2   2   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   2   2   0   2   2   2   1   2   2  17   4  24
   8  59   2   0  15   1   3   2   7   2   0  16   5   3  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   1   1   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   1   1   1   0   0   0   0   1   1   1
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   3   1   1   3   0   2
   1   3   2   2   2   2   3   2   1   0   2   0   0   0   0   3   2   2
   1   3   2   3   0   1   2   1   2   0   1   2   3   0   1   2   0   2
   1   0   1   1   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   1   2   0   2   2   2   1   2   2  26   4  24
   8  24   2   0   6   1   3   3   7   2   0  16   5   3  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   1   1   1   0   0   0   0   1   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   1   0   1   8  16 102 101   3   0   3   3   1   1   3   0   2
   1   3   2   2   2   2   3   2   1   0   2   0   0   0   0   3   2   2
   1   2   2   3   0   1   2   1   2   0   1   2   3   0   1   2   0   2
   1   0   1   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   2   2   0   2   1   2   1   2   2  26   4  24
  13  24   2   0  15   3   3   2   7   2   0  16   5   3  13  17   0   0
  15   0   0   2   7   0]"
"[  1   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   3   1   1   3   0   2
   1   3   2   2   2   2   3   2   1   0   2   0   0   0   0   3   2   1
   1   3   2   3   0   1   2   1   2   0   1   2   3   0   1   2   0   2
   1   0   1   3   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   2   2   0   2   2   2   1   2   2  26   4  24
  14  24   2   0  15   3   1   2   7   2   1  16   5   3  13  17   0   0
  15   0   0   2   7   0]"
"[  1   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   1   1   1   0   0   0   0   1   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   3   1   1   3   0   2
   1   3   2   2   2   2   3   3   1   0   2   0   0   0   2   3   2   1
   1   3   2   3   0   1   2   1   2   1   1   2   3   0   1   2   0   2
   1   0   1   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   2   2   0   2   2   2   1   2   2  17   4  24
   8  24   2   0  15   3   1   2   7   2   0  16   5   3  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   3   1   1   3   0   2
   1   3   2   2   2   2   3   3   1   0   2   0   0   0   2   3   3   1
   1   3   2   3   0   1   2   1   2   1   1   2   3   0   1   2   1   2
   1   0   1   1   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   0   1   1   1   1   0   2   0   2   2   2   1   2   2  26   4  24
   8  24   2   1  15   1   1   2   7   2   0  16   5   3  13  17   0   0
  15   0   0   2   7   0]"
"[  1   1   0   0   1   0   0   0   1   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   1   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   3   1   1   3   0   2
   1   3   2   2   2   2   3   0   3   0   2   0   0   2   2   2   3   2
   1   3   2   3   0   1   2   1   2   0   1   2   3   0   2   2   1   2
   1   0   1   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   0   2   0   2   2   2   1   2   2  26   4  24
   8  24   2   1  15   1   3   2   7   2   0  16   5   3  13  17   0   0
  15   0   0   2   7   0]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   1   0   1   8  16 102 101   3   0   2   3   1   1   3   0   2
   1   3   2   2   2   2   3   3   1   0   2   3   0   2   2   3   2   2
   1   3   2   3   0   1   2   1   2   0   1   2   3   0   2   2   1   2
   1   0   1   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   0   2   0   2   2   2   1   2   2  26   4  24
   8  59   2   0  15   1   3   2   7   2   0  16   5   3  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   0   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   1   1   1   3   0   2
   1   3   2   2   2   3   3   3   1   0   2   3   0   2   2   2   2   2
   1   3   2   3   0   1   2   3   2   0   1   2   3   0   2   3   0   2
   1   0   1   1   0   1   2   1   0   1   3   2   2   1   2   0   2   1
   0   1   2   1   1   1   0   2   0   2   0   2   1   2   2  26   4  24
  11  24   2   0   6   1   3   2   7   2   0  16   0   3  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   0   0   2   3   1   1   3   0   2
   1   3   2   2   2   2   3   3   1   0   2   0   0   2   0   3   2   1
   1   3   2   3   0   1   2   3   2   0   1   0   3   0   1   2   1   2
   1   0   1   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   0   2   0   2   0   2   1   2   2  26   4  24
   8  24   2   0  15   1   3   2   7   2   0  16   0   3  13  17   0   0
  15   0   0   2   7   0]"
"[  1   1   0   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   2   1   1   3   0   2
   1   3   2   2   2   3   3   3   1   0   2   0   0   2   2   2   2   2
   1   3   2   3   0   1   2   1   2   0   1   2   3   0   1   2   1   2
   1   0   1   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   0   1   1   1   1   0   2   0   2   2   2   1   0   2  26   4  24
   8  24   2   0   6   3   3   2   7   2   0  15   5   3  13  17   0   0
  15   0   0   2   7   0]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   2   1   1   3   0   2
   1   3   2   2   2   2   3   2   1   0   2   0   0   2   0   3   2   2
   1   3   2   3   0   0   2   1   2   0   1   2   3   1   2   2   0   2
   1   0   1   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   2   1   1   1   0   2   0   2   2   2   1   2   2  26   4  24
  11  24   2   1  15   1   3   3   7   2   0  16   0   3  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   0   1   0   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   2   1   1   3   0   2
   1   3   2   2   2   3   3   3   1   0   2   0   0   2   0   3   2   2
   1   3   2   3   0   0   2   1   2   0   1   2   3   0   2   2   0   2
   1   0   1   2   0   3   2   1   0   1   3   2   2   1   2   0   2   2
   0   0   2   1   1   1   0   2   0   2   2   2   1   2   2  17   4  24
   8  24   2   1   2   0   3   3   7   2   0  16   3   3  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   1   0   1   8  16 102 101   3   0   3   2   1   1   3   0   2
   1   3   2   2   2   2   3   3   1   0   2   0   0   2   0   3   2   1
   1   3   2   3   0   1   2   1   2   0   1   2   3   1   2   2   0   2
   1   0   1   2   0   3   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   2   1   1   1   0   2   0   0   2   2   1   2   2  17   4  24
  13  24   2   1  15   1   1   3   7   2   0  16   5   3  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   1   0   0   0   0   0   1   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   2   1   1   3   0   2
   1   3   2   2   2   2   3   3   1   0   2   0   0   2   0   2   2   1
   1   3   2   3   0   1   2   1   2   0   1   2   3   0   2   2   3   2
   1   0   1   2   0   3   2   1   0   1   3   2   2   1   2   0   2   2
   0   0   1   1   1   1   0   2   0   2   2   2   1   1   2  17   4  24
   8  24   2   1   6   1   1   0   7   2   3  16   5  29  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   0   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   1   1   2   3   0   2
   1   3   2   2   2   2   3   3   1   0   2   0   0   2   2   3   2   1
   1   0   2   3   0   1   2   1   2   0   1   2   3   1   2   2   0   2
   1   0   1   2   2   1   2   1   0   1   3   2   2   1   2   0   0   0
   0   1   1   1   1   1   0   2   0   2   2   2   1   1   2  26   4  24
   8  24   2   1   6   1   1   0   7   2   3  15   5  30  13  17   0   0
  15   0   0   2   7   2]"
"[  1   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   1   0   0   0   1   1   0   0   0   0   0   1   0
   1   0   0   1   0   0   0   1   1   1   0   0   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   0   0   0   1   8  16 102 101   3   0   2   2   1   1   3   0   2
   1   3   2   2   2   1   3   3   1   0   2   0   0   2   0   2   2   1
   1   0   2   3   0   1   2   1   2   0   1   2   3   1   2   2   0   2
   1   0   1   2   2   1   2   1   0   1   3   2   2   1   2   0   0   2
   0   1   1   1   1   1   0   2   0   2   2   2   1   1   2  28   4  24
   8  24   2   1   6   1   1   0   7   2   3  15   0  23  13  17   0   0
  15   0   0   2   7   0]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   0   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   0   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   1   1   1   3   0   2
   1   3   2   2   2   2   3   3   1   0   2   0   0   2   2   2   2   1
   1   3   2   3   0   2   2   0   2   0   1   2   3   1   2   2   0   3
   1   0   2   2   2   1   2   1   0   1   3   2   2   1   2   0   0   2
   0   1   1   1   1   1   0   2   0   0   2   2   1   2   2  27   4  24
   8  24   2   1   6   1   1   0   7   2   3  15   0  23  13  17   0   0
  15   0   0   2   7   0]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   0   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   0   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   2   1   0   3   0   2
   1   3   1   2   2   1   3   3   1   0   2   0   3   2   0   3   2   1
   1   3   2   3   0   1   2   0   2   0   1   2   3   1   2   2   3   2
   1   3   2   1   2   1   2   1   0   1   3   2   2   0   2   0   0   2
   0   0   1   1   1   1   0   2   0   0   2   2   1   1   2  28   4  24
   8  23   1   1   6   1   1   0   7   2   3  16   0  23  13  17   0   0
  15   0   0   2   2   0]"
"[  1   1   0   0   1   0   0   1   0   0   0   0   1   0   0   0   0   1
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   0   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   1   1   2   3   3   2
   1   3   1   2   2   2   3   3   1   0   2   0   3   2   0   3   2   1
   1   2   2   3   0   1   2   0   2   0   1   2   3   1   2   2   3   3
   1   3   2   1   2   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   2   2   0   0   2   2   1   2   2  28   4  24
   8  23   2   0   6   1   1   0   7   2   3  16   0  12  13  17   0   0
  15   0   0   2   2   0]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   1   0   0   0   1   1   1   0   1   1   0   0   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   1   1   2   3   0   2
   1   3   2   2   2   2   3   2   1   0   2   0   3   2   0   2   2   1
   1   2   2   3   0   1   2   0   2   0   1   2   3   1   2   2   3   3
   1   3   2   1   0   1   2   1   0   1   3   0   2   1   2   0   0   2
   0   1   1   1   1   1   0   2   0   0   1   2   1   2   2  28   4  24
   8  23   2   0   6   1   1   0   4   2   3  16   0  23  13  17   0   0
  15   0   0   2   2   0]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   1   0   0   0   1   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   0   1   0   0   1   1   1   0   1   1   0   0   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   1   0   1   8  16 102 101   1   0   3   1   1   1   3   0   2
   1   3   1   2   2   2   3   2   1   0   2   0   3   2   0   2   2   1
   1   2   2   3   0   1   2   0   2   0   1   2   3   1   1   2   3   3
   1   3   2   1   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   0   1   1   1   1   0   2   0   0   2   2   1   2   2  28   4  24
   8  23   2   0   6   1   1   0   4   2   3  16   0  23  13  17   0   0
  15   0   0   2   7   0]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   0   1   0   0   1   1   0   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   2   1   1   3   1   2
   1   3   1   2   2   2   3   2   1   0   2   0   3   2   0   2   2   1
   1   2   2   3   0   1   2   0   2   0   1   3   3   1   1   2   3   3
   1   3   2   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   0   1   1   1   1   0   2   0   0   1   2   1   2   2  26   4  24
   8  23   2   0   6   3   1   2   0   2   3  16   0  23  13  17   0   0
  15   0   0   2   2   0]"
"[  1   1   0   0   1   0   0   1   0   0   0   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   0   0   1   1   0   1   1   0   1
   0   1   0   1   1   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   1   1   1   3   1   2
   1   3   2   2   2   2   3   2   1   0   2   0   3   2   0   2   2   1
   1   2   2   3   0   1   2   0   2   0   1   2   3   1   2   2   1   0
   1   3   2   2   0   1   2   1   0   1   3   2   2   1   2   0   2   1
   0   1   1   1   1   1   0   2   0   0   1   2   1   1   2  26   4  24
   8  23   2   0   6   1   1   2   4   2   3  16   0  23  13  17   0   0
  15   0   0   2   2   0]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   0   0   0   0   1   1   0   0   1   1   0   0   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   1   1   0   3   3   2
   1   3   1   2   2   1   3   3   1   0   2   0   3   2   0   2   2   2
   1   2   2   3   0   1   2   0   2   0   1   2   3   1   1   2   3   3
   1   3   2   1   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   2   2   0   0   1   2   1   1   2  26   4  24
   8  23   2   0   6   1   1   0   4   2   3  16   0  23  13  16   0   0
  15   0   0   2   2   0]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   0   0   0   0   1   1   1   0   0   1   0   0   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   1   1   0   3   1   2
   1   3   1   2   2   2   3   2   1   0   2   0   3   2   0   2   2   2
   1   2   2   3   0   1   2   0   2   0   1   2   3   1   2   2   3   3
   1   3   2   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   0   2   0   0   1   2   1   1   2  26   4  24
   8  24   2   0   6   1   1   0   4   2   3  16   0  23  13  17   0   0
  15   0   0   2   2   0]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   3   1   0   3   1   2
   1   3   2   2   2   2   3   2   1   0   2   0   3   2   0   2   2   1
   1   3   2   3   0   1   2   0   2   0   1   3   3   1   1   2   3   2
   1   0   2   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   0   1   1   1   1   0   2   0   0   1   2   1   1   2  26   4  24
   8  23   2   1   6   1   1   0   4   2   3  16   0  23  13  17   0   0
  15   0   0   2   2   2]"
"[  1   1   0   0   1   0   0   1   0   0   1   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   0   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   1   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   2   1   0   3   1   2
   1   3   2   2   2   2   3   2   1   0   2   0   3   2   0   2   2   2
   1   3   2   3   0   1   2   0   2   0   1   2   3   1   2   2   3   2
   1   0   2   1   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   1   1   1   1   0   2   0   0   1   2   1   2   2  26   4  24
   8  24   2   0   6   1   1   0   4   2   3  16   0  23  13  17   0   0
  15   0   0   2   2   2]"
"[  1   1   0   0   0   0   0   1   1   0   0   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   1   0   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   1   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   3   1   0   3   1   2
   1   3   2   2   2   2   3   2   1   0   2   0   3   2   0   2   2   1
   1   3   2   3   0   1   2   0   2   0   1   2   3   1   2   2   3   0
   1   3   2   0   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   1   2   1   1   1   0   2   0   0   1   2   1   1   2  26   4  24
   8  24   2   0   6   1   1   0   4   2   3  16   0  23  13  17   0   0
  15   0   0   2   2   2]"
"[  1   1   0   0   1   0   0   1   1   0   0   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   0   1   0   0   1   1   1   0   1   1   0   0   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   1   1   0
   1   1   0   0   1   8  16 102 101   3   0   2   3   1   1   3   1   2
   1   3   2   2   2   2   3   2   1   0   2   0   3   2   0   2   2   1
   1   3   2   3   0   1   2   0   2   0   1   0   3   1   2   2   3   3
   1   0   2   1   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   0   2   1   1   1   0   2   0   0   1   2   1   2   1  26   4  24
   8  24   2   0   6   1   1   0   4   2   3  16   0  23  13  17   0   0
  15   0   0   2   2   2]"
"[  1   1   0   0   1   0   0   1   1   0   0   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   0   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   3   1   0   3   0   2
   1   3   2   2   2   2   3   2   1   0   2   0   3   2   0   2   2   1
   1   3   2   3   0   1   2   0   2   0   1   2   3   1   2   2   3   3
   1   0   2   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   0   1   1   1   1   0   2   0   0   1   2   1   1   2  26   4  24
   8  24   1   1   6   1   1   0   4   2   3  16   0  23  13  17   0   0
  15   0   0   2   2   2]"
"[  1   1   0   0   1   0   0   1   1   0   0   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   1   1   0   0   1   1   0   0   1   1   0   1   1   0   1
   0   1   0   1   0   0   0   1   1   1   0   0   1   1   1   1   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   3   1   0   3   1   2
   1   3   1   2   2   2   3   2   1   0   2   0   3   2   0   2   2   1
   1   3   2   3   0   1   2   0   2   0   1   2   3   1   2   2   3   2
   1   0   2   1   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   0   2   1   1   1   0   2   0   0   1   2   2   2   3  26   4  24
   8  24   2   0   6   1   1   2   4   2   3  16   0  23  11  17   0   0
  15   0   0   2   2   2]"
"[  1   1   0   0   1   0   0   1   1   0   0   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   1   1   1   0   0   0   0   0   1   0
   1   0   0   0   1   0   0   1   1   1   0   1   1   0   1   1   0   1
   0   1   0   1   1   0   0   1   1   1   0   0   1   1   1   0   1   0
   1   1   0   0   1   8  16 102 101   3   0   3   3   1   0   3   1   2
   1   3   2   2   2   2   3   2   1   0   2   0   3   2   0   2   2   2
   1   2   2   3   0   1   2   0   2   0   1   0   3   1   2   2   3   3
   1   0   2   2   0   1   2   1   0   1   3   2   2   1   2   0   2   2
   0   0   2   1   1   1   2   2   0   0   1   2   2   2   1  26   4  24
   8  24   2   0   6   1   1   2   4   2   3  16   0  23  13  17   0   0
  15   0   0   2   2   2]"
"[  1   1   0   0   0   0   0   1   1   0   0   0   1   0   0   0   0   0
